Customer No|Date Purchased|SKU|Price|Items Left|Total Cases Ordered
13|20170101|42110001|0.8910000000000001|96|8
13|20170101|43259001|1.7490000000000003|108|9
13|20170101|43291001|1.1990000000000003|108|9
13|20170101|42249001|1.089|118|10
13|20170101|43048001|3.619|103|8
13|20170101|43264001|2.7390000000000003|104|8
13|20170101|43219001|2.0130000000000003|96|8
13|20170101|42844001|3.234|98|8
13|20170101|43745001|4.378|92|7
13|20170101|43190001|3.4210000000000003|96|8
13|20170101|43454001|2.959|100|8
14|20170101|42575001|4.389|134|11
14|20170101|42645001|6.589|97|8
14|20170101|43160001|2.8160000000000003|97|8
14|20170101|43775001|3.8390000000000004|95|8
14|20170101|42654001|3.619|119|10
14|20170101|43311001|1.859|112|9
14|20170101|44026001|0.8690000000000001|108|9
14|20170101|42819001|3.2890000000000006|101|8
14|20170101|43329001|1.1990000000000003|108|9
14|20170101|43250001|7.689000000000001|104|8
14|20170101|42357001|4.059|273|23
14|20170101|43265001|2.7390000000000003|104|8
14|20170101|42706001|3.0690000000000004|104|8
14|20170101|42415001|1.837|97|8
14|20170101|42083001|4.389|108|9
14|20170101|42399001|1.837|104|8
14|20170101|43999001|3.9050000000000002|97|8
14|20170101|43210001|24.189|112|9
14|20170101|42569001|3.2890000000000006|97|8
14|20170101|42604001|11.539000000000001|111|9
14|20170101|43639001|7.909000000000001|103|8
14|20170101|43042001|12.089|108|9
14|20170101|43680001|2.387|97|8
14|20170101|44079001|1.529|104|8
14|20170101|42454001|1.7600000000000002|104|8
14|20170101|43613001|1.1990000000000003|93|7
14|20170101|44105001|6.039000000000001|104|8
14|20170101|43137001|2.783|100|8
14|20170101|42889001|4.147|104|8
14|20170101|43396001|5.159000000000001|116|9
14|20170101|42253001|3.7950000000000004|104|8
14|20170101|43442001|2.959|96|8
14|20170101|42628001|2.7390000000000003|96|8
14|20170101|43035001|12.089|104|8
14|20170101|43001001|4.048000000000001|97|8
15|20170101|42360001|2.079|276|23
15|20170101|43354001|1.4190000000000003|116|9
15|20170101|42611001|11.319|108|9
15|20170101|43256001|2.7390000000000003|104|8
15|20170101|43439001|3.2890000000000006|101|8
15|20170101|43081001|2.321|101|8
15|20170101|42442001|3.2890000000000006|123|10
15|20170101|44004001|3.5090000000000003|104|8
15|20170101|44087001|2.849|107|9
15|20170101|44097001|1.529|101|8
15|20170101|42994001|0.627|104|8
15|20170101|42705001|3.0690000000000004|108|9
15|20170101|43014001|25.289|112|9
15|20170101|43068001|4.158|100|8
15|20170101|43295001|1.1990000000000003|93|7
15|20170101|43377001|0.9790000000000001|108|9
15|20170101|43336001|1.4190000000000003|100|8
15|20170101|44018001|1.1990000000000003|101|8
15|20170101|43391001|8.459000000000001|112|9
15|20170101|43796001|2.915|112|9
15|20170101|42705001|3.0690000000000004|107|9
15|20170101|42743001|1.342|91|7
15|20170101|44014001|1.4190000000000003|101|8
15|20170101|42318001|4.059|104|8
15|20170101|42171001|3.3000000000000003|99|8
15|20170101|42382001|2.0460000000000003|101|8
15|20170101|42249001|1.089|117|10
15|20170101|42431001|1.1|101|8
15|20170101|43847001|3.2890000000000006|97|8
15|20170101|43254001|3.0690000000000004|112|9
15|20170101|42301001|7.2490000000000006|93|7
15|20170101|43215001|24.189|107|9
15|20170101|42682001|1.815|96|8
15|20170101|43038001|12.089|118|10
15|20170101|42677001|3.6410000000000005|101|8
15|20170101|44049001|2.1670000000000003|116|9
15|20170101|43523001|2.6510000000000002|104|8
15|20170101|44000001|4.345000000000001|101|8
15|20170101|42661001|2.189|96|8
15|20170101|42920001|3.2890000000000006|119|10
15|20170101|43836001|0.8910000000000001|97|8
15|20170101|44118001|1.375|101|8
15|20170101|42467001|2.959|93|7
15|20170101|43597001|8.239|96|8
15|20170101|43357001|1.4190000000000003|107|9
15|20170101|43277001|1.9690000000000003|106|9
15|20170101|42772001|4.389|100|8
15|20170101|43642001|1.056|103|8
15|20170101|43592001|8.239|104|8
15|20170101|43341001|1.4190000000000003|108|9
15|20170101|43843001|1.4520000000000002|104|8
15|20170101|43213001|24.189|116|9
15|20170101|43485001|4.609000000000001|100|8
15|20170101|42491001|2.9040000000000004|97|8
15|20170101|42374001|3.7840000000000003|93|7
15|20170101|42782001|2.4090000000000003|108|9
15|20170101|43589001|2.9810000000000003|101|8
15|20170101|43856001|1.265|101|8
15|20170101|42603001|20.669|111|9
15|20170101|43747001|4.301|101|8
15|20170101|43725001|1.584|88|7
15|20170101|43271001|1.859|104|8
15|20170101|43104001|1.826|107|9
15|20170101|42801001|1.6500000000000001|101|8
15|20170101|42325001|7.689000000000001|97|8
15|20170101|42690001|3.0690000000000004|99|8
15|20170101|43322001|1.4190000000000003|103|8
15|20170101|43662001|1.0120000000000002|108|9
15|20170101|43919001|1.7050000000000003|101|8
15|20170101|42408001|1.837|97|8
15|20170101|43226001|3.091|104|8
15|20170101|44001001|1.9910000000000003|104|8
15|20170101|43420001|3.2890000000000006|97|8
15|20170101|43941001|3.2450000000000006|108|9
15|20170101|43195001|3.4980000000000007|99|8
15|20170101|43356001|1.4190000000000003|104|8
15|20170101|43733001|3.8720000000000003|101|8
15|20170101|42561001|2.4090000000000003|92|7
15|20170101|42686001|0.759|104|8
15|20170101|43694001|7.689000000000001|101|8
15|20170101|42323001|3.091|97|8
15|20170101|42292001|8.789000000000001|89|7
15|20170101|42187001|2.9260000000000006|103|8
15|20170101|42237001|1.1|104|8
15|20170101|42199001|3.9930000000000003|99|8
15|20170101|43098001|2.7170000000000005|104|8
15|20170101|42572001|4.389|146|12
15|20170101|42820001|9.669|108|9
15|20170101|42627001|2.7390000000000003|107|9
15|20170101|42539001|9.559000000000001|111|9
15|20170101|43832001|4.367000000000001|93|7
15|20170101|42641001|4.389|103|8
15|20170101|43066001|4.202|97|8
15|20170101|43527001|5.489000000000001|146|12
15|20170101|43926001|1.7490000000000003|104|8
15|20170101|44150001|4.059|104|8
15|20170101|43386001|7.2490000000000006|116|9
15|20170101|43511001|0.7260000000000001|97|8
15|20170101|42409001|1.837|101|8
16|20170101|44124001|3.8390000000000004|149|12
16|20170101|43550001|8.789000000000001|93|7
16|20170101|42119001|2.156|97|8
16|20170101|42930001|2.75|119|10
16|20170101|43111001|2.6510000000000002|101|8
16|20170101|42412001|1.837|86|7
16|20170101|42219001|2.09|108|9
16|20170101|42601001|11.539000000000001|108|9
16|20170101|42187001|2.9260000000000006|102|8
16|20170101|42912001|2.75|97|8
16|20170101|43199001|3.2560000000000002|101|8
16|20170101|42262001|1.276|97|8
16|20170101|42778001|5.159000000000001|144|12
16|20170101|43511001|0.7260000000000001|96|8
16|20170101|42906001|2.75|115|9
16|20170101|42303001|1.309|97|8
16|20170101|43388001|4.1690000000000005|112|9
16|20170101|42794001|1.6500000000000001|107|9
16|20170101|43623001|7.029|101|8
16|20170101|43995001|0.8250000000000001|103|8
16|20170101|43267001|2.7390000000000003|112|9
16|20170101|43678001|1.903|101|8
16|20170101|42577001|4.719|149|12
16|20170101|42119001|2.156|96|8
16|20170101|43201001|0.9790000000000001|92|7
16|20170101|43100001|2.9810000000000003|104|8
16|20170101|42665001|7.2490000000000006|104|8
16|20170101|42306001|4.389|107|9
16|20170101|42738001|1.639|100|8
16|20170101|42991001|1.7050000000000003|101|8
16|20170101|42096001|3.8390000000000004|93|7
16|20170101|43095001|1.837|101|8
16|20170101|43591001|8.239|99|8
16|20170101|42084001|4.389|107|9
16|20170101|43128001|3.8390000000000004|101|8
16|20170101|43368001|0.9790000000000001|101|8
16|20170101|42365001|1.0230000000000001|97|8
16|20170101|43350001|1.4190000000000003|112|9
16|20170101|43896001|1.034|101|8
16|20170101|42800001|2.4090000000000003|97|8
16|20170101|44068001|2.519|96|8
16|20170101|42703001|3.0690000000000004|96|8
16|20170101|43050001|1.1|101|8
16|20170101|42334001|3.2890000000000006|148|12
16|20170101|42136001|2.75|108|9
16|20170101|43355001|0.759|101|8
16|20170101|43214001|11.539000000000001|112|9
16|20170101|43609001|8.239|97|8
16|20170101|43268001|2.7390000000000003|104|8
16|20170101|43215001|24.189|106|9
16|20170101|43429001|3.8390000000000004|100|8
16|20170101|43453001|3.2890000000000006|101|8
16|20170101|43197001|3.0140000000000007|101|8
16|20170101|43844001|10.879000000000001|97|8
16|20170101|42224001|1.4960000000000002|89|7
16|20170101|42614001|12.089|112|9
16|20170101|43487001|4.609000000000001|104|8
16|20170101|42710001|2.6290000000000004|108|9
16|20170101|42699001|3.0690000000000004|92|7
16|20170101|44011001|4.026000000000001|108|9
16|20170101|42536001|9.889000000000001|101|8
16|20170101|42190001|3.74|101|8
16|20170101|42712001|2.6290000000000004|104|8
16|20170101|43657001|3.047|97|8
16|20170101|43173001|0.803|107|9
16|20170101|43476001|4.059|93|7
16|20170101|43033001|12.089|112|9
16|20170101|43316001|0.759|92|7
17|20170101|42356001|2.079|279|23
17|20170101|42099001|2.75|126|10
17|20170101|44041001|0.8690000000000001|101|8
17|20170101|42790001|20.889|116|9
17|20170101|43152001|3.696|101|8
17|20170101|43172001|2.607|104|8
17|20170101|42812001|2.6290000000000004|112|9
17|20170101|43290001|1.1990000000000003|108|9
17|20170101|43687001|2.189|119|10
17|20170101|42872001|2.7390000000000003|97|8
17|20170101|42955001|4.213|97|8
17|20170101|43510001|2.9260000000000006|104|8
17|20170101|42463001|2.728|104|8
17|20170101|42937001|3.9490000000000003|93|7
17|20170101|42814001|2.959|97|8
17|20170101|42990001|1.8920000000000001|103|8
17|20170101|42746001|1.7820000000000003|97|8
17|20170101|43873001|1.9690000000000003|89|7
17|20170101|44009001|1.309|104|8
17|20170101|43461001|15.609|104|8
17|20170101|43261001|2.7390000000000003|108|9
17|20170101|43499001|4.939000000000001|100|8
17|20170101|43039001|12.089|108|9
17|20170101|42788001|20.889|97|8
17|20170101|42158001|1.881|101|8
17|20170101|43569001|1.0230000000000001|101|8
17|20170101|43754001|1.6500000000000001|103|8
17|20170101|42126001|3.2450000000000006|101|8
17|20170101|43899001|2.035|104|8
17|20170101|42490001|1.7270000000000003|104|8
17|20170101|42204001|0.671|103|8
17|20170101|43475001|4.719|96|8
17|20170101|42806001|3.1790000000000003|108|9
17|20170101|43325001|0.759|100|8
17|20170101|43944001|1.375|103|8
17|20170101|43938001|3.652|108|9
17|20170101|42599001|11.539000000000001|100|8
17|20170101|43022001|12.089|107|9
17|20170101|44109001|4.829|101|8
17|20170101|43055001|2.5850000000000004|96|8
17|20170101|42780001|12.089|96|8
17|20170101|43737001|2.519|97|8
17|20170101|42784001|2.4090000000000003|100|8
17|20170101|43030001|12.089|107|9
17|20170101|42180001|2.75|104|8
17|20170101|43773001|3.7290000000000005|107|9
17|20170101|43783001|0.9790000000000001|104|8
17|20170101|43123001|2.4090000000000003|104|8
17|20170101|43926001|1.7490000000000003|103|8
17|20170101|43318001|1.4190000000000003|112|9
17|20170101|42467001|2.959|92|7
17|20170101|43492001|5.269|101|8
17|20170101|43009001|11.539000000000001|100|8
17|20170101|42544001|2.4090000000000003|100|8
17|20170101|43896001|1.034|100|8
17|20170101|43536001|6.039000000000001|108|9
17|20170101|43519001|1.9800000000000002|93|7
17|20170101|43348001|0.759|101|8
17|20170101|43043001|3.619|101|8
17|20170101|43702001|15.609|93|7
17|20170101|43592001|8.239|103|8
17|20170101|43917001|1.551|101|8
18|20170101|42133001|2.8160000000000003|101|8
18|20170101|42788001|20.889|96|8
18|20170101|42391001|2.75|115|9
18|20170101|43381001|3.2890000000000006|101|8
18|20170101|42372001|3.0140000000000007|107|9
18|20170101|42276001|1.9140000000000001|97|8
18|20170101|43234001|2.145|103|8
18|20170101|43686001|2.189|123|10
18|20170101|43652001|2.0460000000000003|101|8
18|20170101|43584001|2.849|93|7
18|20170101|42086001|2.2|104|8
18|20170101|43477001|3.2890000000000006|93|7
18|20170101|43193001|2.079|111|9
18|20170101|43406001|5.489000000000001|104|8
18|20170101|43356001|1.4190000000000003|103|8
18|20170101|43853001|1.859|96|8
18|20170101|42590001|12.089|101|8
18|20170101|42826001|1.54|122|10
18|20170101|42849001|3.2890000000000006|104|8
18|20170101|43368001|0.9790000000000001|100|8
18|20170101|42755001|7.2490000000000006|104|8
18|20170101|43999001|3.9050000000000002|96|8
18|20170101|43347001|1.4190000000000003|112|9
18|20170101|43014001|25.289|111|9
18|20170101|42255001|3.234|97|8
18|20170101|43701001|7.689000000000001|100|8
18|20170101|43633001|5.489000000000001|103|8
18|20170101|43151001|4.3340000000000005|97|8
18|20170101|42834001|0.7040000000000001|104|8
18|20170101|42146001|0.9680000000000001|101|8
18|20170101|43120001|3.2010000000000005|100|8
18|20170101|42668001|3.619|96|8
18|20170101|42240001|1.1|97|8
18|20170101|42258001|1.7160000000000002|89|7
18|20170101|42166001|2.75|104|8
18|20170101|43752001|3.2890000000000006|101|8
18|20170101|42569001|3.2890000000000006|96|8
18|20170101|43298001|4.939000000000001|112|9
18|20170101|43193001|2.079|110|9
18|20170101|43049001|1.1|101|8
18|20170101|42755001|7.2490000000000006|103|8
18|20170101|43136001|3.1790000000000003|104|8
18|20170101|44030001|0.8690000000000001|112|9
18|20170101|43314001|0.759|108|9
18|20170101|43464001|3.619|104|8
18|20170101|43164001|1.0230000000000001|104|8
18|20170101|42416001|1.837|93|7
18|20170101|42170001|3.3000000000000003|97|8
18|20170101|42142001|1.7270000000000003|103|8
18|20170101|43444001|2.959|93|7
18|20170101|43544001|8.789000000000001|103|8
18|20170101|43652001|2.0460000000000003|100|8
18|20170101|42724001|2.3100000000000005|101|8
18|20170101|43924001|1.9250000000000003|101|8
18|20170101|43544001|8.789000000000001|102|8
18|20170101|42221001|3.861|100|8
18|20170101|43834001|2.596|101|8
18|20170101|43067001|2.915|97|8
18|20170101|44054001|0.8360000000000001|103|8
18|20170101|43323001|1.4190000000000003|101|8
18|20170101|43424001|4.389|104|8
18|20170101|42221001|3.861|99|8
18|20170101|43210001|24.189|111|9
18|20170101|43518001|3.9160000000000004|103|8
18|20170101|43004001|16.929000000000002|101|8
18|20170101|42313001|2.519|250|21
18|20170101|42929001|3.9490000000000003|97|8
18|20170101|43825001|2.6510000000000002|101|8
18|20170101|44143001|0.649|97|8
18|20170101|42733001|2.959|103|8
18|20170101|42780001|12.089|95|8
18|20170101|43385001|4.1690000000000005|118|10
18|20170101|42362001|1.859|104|8
18|20170101|42435001|0.9790000000000001|103|8
18|20170101|43728001|2.0020000000000002|104|8
18|20170101|42415001|1.837|96|8
18|20170101|42956001|1.4410000000000003|104|8
18|20170101|42966001|4.939000000000001|100|8
19|20170101|42358001|2.079|274|23
19|20170101|43240001|3.2670000000000003|100|8
19|20170101|43050001|1.1|100|8
19|20170101|42909001|2.75|122|10
19|20170101|43540001|6.039000000000001|99|8
19|20170101|42577001|4.719|148|12
19|20170101|43417001|1.859|100|8
19|20170101|42085001|3.2890000000000006|104|8
19|20170101|43842001|4.378|101|8
19|20170101|43952001|1.617|112|9
19|20170101|43114001|3.2450000000000006|96|8
19|20170101|43523001|2.6510000000000002|103|8
19|20170101|42818001|2.519|107|9
19|20170101|43652001|2.0460000000000003|99|8
19|20170101|43360001|1.4190000000000003|104|8
19|20170101|43798001|1.276|104|8
19|20170101|42098001|3.8390000000000004|100|8
20|20170101|42331001|4.829|142|11
20|20170101|43778001|0.7040000000000001|108|9
20|20170101|43445001|3.2890000000000006|97|8
20|20170101|42902001|4.829|119|10
20|20170101|42640001|4.279000000000001|97|8
20|20170101|42810001|2.6290000000000004|101|8
20|20170101|43205001|3.9490000000000003|104|8
20|20170101|43698001|15.609|101|8
20|20170101|42736001|3.4210000000000003|104|8
20|20170101|43777001|3.8390000000000004|100|8
20|20170101|43825001|2.6510000000000002|100|8
20|20170101|43543001|3.0690000000000004|104|8
20|20170101|42827001|0.803|122|10
20|20170101|42385001|2.871|103|8
20|20170101|42553001|2.4090000000000003|97|8
20|20170101|42796001|2.189|107|9
20|20170101|43884001|1.826|101|8
20|20170101|42244001|3.9490000000000003|93|7
20|20170101|43309001|1.859|108|9
20|20170101|42525001|4.389|141|11
20|20170101|43216001|11.539000000000001|112|9
20|20170101|44153001|12.089|93|7
20|20170101|42090001|5.269|97|8
20|20170101|43246001|1.7490000000000003|101|8
20|20170101|42313001|2.519|249|21
20|20170101|42925001|4.059|101|8
20|20170101|42623001|3.2890000000000006|112|9
20|20170101|43925001|1.903|97|8
20|20170101|43874001|1.529|107|9
20|20170101|43515001|2.596|103|8
20|20170101|42326001|7.689000000000001|104|8
20|20170101|42688001|3.234|101|8
20|20170101|43296001|2.7390000000000003|101|8
20|20170101|43924001|1.9250000000000003|100|8
20|20170101|43094001|2.0570000000000004|101|8
20|20170101|42865001|1.639|97|8
20|20170101|43796001|2.915|111|9
20|20170101|42320001|3.2670000000000003|108|9
20|20170101|42986001|2.9700000000000006|101|8
20|20170101|42468001|1.364|104|8
20|20170101|42903001|4.829|117|10
20|20170101|42315001|4.389|119|10
20|20170101|43828001|5.489000000000001|97|8
20|20170101|42458001|4.367000000000001|96|8
20|20170101|42525001|4.389|140|11
20|20170101|43541001|6.039000000000001|96|8
20|20170101|42747001|2.6510000000000002|97|8
20|20170101|43589001|2.9810000000000003|100|8
20|20170101|43034001|23.639|103|8
20|20170101|42373001|3.9160000000000004|93|7
20|20170101|43287001|6.039000000000001|104|8
20|20170101|43893001|2.0240000000000005|103|8
20|20170101|43580001|0.8910000000000001|97|8
20|20170101|43737001|2.519|96|8
20|20170101|42117001|2.959|107|9
20|20170101|42141001|0.6050000000000001|97|8
20|20170101|43461001|15.609|103|8
20|20170101|42596001|7.469|96|8
20|20170101|43682001|3.8390000000000004|101|8
20|20170101|42856001|3.2890000000000006|97|8
20|20170101|43549001|3.0690000000000004|100|8
20|20170101|44105001|6.039000000000001|103|8
21|20170101|42355001|4.059|275|23
21|20170101|42448001|4.829|115|9
21|20170101|42567001|4.389|148|12
21|20170101|42315001|4.389|118|10
21|20170101|43254001|3.0690000000000004|111|9
21|20170101|43763001|3.8500000000000005|104|8
21|20170101|43351001|1.4190000000000003|108|9
21|20170101|43958001|2.2|101|8
21|20170101|43512001|1.7050000000000003|96|8
21|20170101|44054001|0.8360000000000001|102|8
21|20170101|42994001|0.627|103|8
21|20170101|42526001|4.389|153|12
21|20170101|42870001|2.7390000000000003|101|8
21|20170101|42799001|1.6500000000000001|101|8
21|20170101|43215001|24.189|105|9
21|20170101|42746001|1.7820000000000003|96|8
21|20170101|42691001|4.279000000000001|101|8
21|20170101|44069001|1.529|100|8
21|20170101|42648001|6.589|96|8
21|20170101|43787001|5.819000000000001|104|8
21|20170101|42583001|4.719|142|11
21|20170101|44068001|2.519|95|8
21|20170101|42478001|1.4300000000000002|104|8
21|20170101|43226001|3.091|103|8
21|20170101|43646001|1.4190000000000003|104|8
21|20170101|43928001|2.563|101|8
21|20170101|42307001|4.389|103|8
21|20170101|42773001|13.189000000000002|107|9
21|20170101|44047001|1.9580000000000002|100|8
21|20170101|42231001|3.3000000000000003|104|8
21|20170101|42113001|1.881|97|8
21|20170101|42605001|11.539000000000001|108|9
21|20170101|43725001|1.584|87|7
21|20170101|42300001|7.2490000000000006|104|8
21|20170101|42350001|2.4090000000000003|153|12
21|20170101|42509001|10.989|101|8
